"","V1","V2","V3"
"1",610,6375.2,-5765.2
"2",1632.41002626419,1566.33403244019,66.0759938240051
"3",1502.06003112793,1452.55603012085,49.5040010070804
"4",1455.68503065109,1424.75002792358,30.9350027275088
"5",2013.53628106117,1919.81303390503,93.7232471561433
"6",1687.15502614975,1618.94402999878,68.21099615097
"7",1622.94877858162,1568.59303005218,54.3557485294343
"8",1558.74253101349,1518.24203010559,40.5005009078982
"9",1509.39252948761,1482.91502883911,26.4775006484986
"10",1460.04252796173,1447.58802757263,12.4545003890992
"11",1436.14002599716,1431.35902706146,4.78099893569924
"12",2385.40003833771,2274.25204452515,111.147993812562
"13",1998.47503461838,1916.01403488159,82.4609997367859
"14",1611.55003089905,1557.77602523804,53.7740056610105
"15",1613.48753089905,1570.85202766418,42.6355032348633
"16",1615.42503089905,1583.92803009033,31.4970008087157
"17",1563.10002832413,1541.08002975464,22.0199985694885
"18",1510.77502574921,1498.23202941895,12.5429963302613
"19",1483.98752450943,1481.20602767944,2.78149682998628
"20",2583.8275452137,2484.52204210281,99.3055031108861
"21",2175.50503721237,2093.77804344177,81.7269937705996
"22",1903.77378535271,1839.96803472519,63.8057506275177
"23",1632.04253349304,1586.15802600861,45.884507484436
"24",1598.168780303,1559.42302761078,38.7457526922226
"25",1564.29502711296,1532.68802921295,31.6069979000088
"26",1540.39502491951,1518.62002954483,21.7749953746793
"27",1516.49502272606,1504.55202987671,11.9429928493503
"28",1487.63752350807,1483.63502773285,4.00249577522277
"29",1458.78002429008,1462.71802558899,-3.93800129890474
"30",1976.28003807068,1929.77204078674,46.5079972839355
"31",2078.03003931046,2029.95404273987,48.0759965705872
"32",2616.30004730225,2555.64803596497,60.6520113372799
"33",2290.95504169464,2234.47603916168,56.4790025329594
"34",1965.61003608704,1913.3040423584,52.3059937286378
"35",1809.07253608704,1763.92203456879,45.1505015182493
"36",1652.53503608704,1614.54002677917,37.9950093078614
"37",1582.85002970696,1547.99402755737,34.8560021495821
"38",1513.16502332687,1481.44802833557,31.7169949913025
"39",1517.69002151489,1496.16002933502,21.529992179871
"40",1522.21501970291,1510.87203033447,11.3429893684388
"41",1491.28752250671,1486.06402778626,5.22349472045903
"42",1460.36002531052,1461.25602523804,-0.895999927520961
"43",1442.53252501488,1448.58602378845,-6.0534987735748
"44",2098.08003568649,2037.93003883362,60.1499968528747
"45",2086.26878561974,2033.32903966904,52.939745950699
"46",2074.45753555298,2028.72804050446,45.7294950485229
"47",2094.51628808975,2048.09504299164,46.421245098114
"48",2114.57504062653,2067.46204547882,47.1129951477055
"49",2167.81503963471,2123.24504556656,44.5699940681461
"50",2221.05503864288,2179.0280456543,42.0269929885862
"51",2309.24129114151,2267.20304542541,42.0382457160949
"52",2397.42754364014,2355.37804519653,42.0494984436036
"53",2410.9300434351,2382.32104773521,28.6089956998831
"54",2424.43254323006,2409.2640502739,15.1684929561611
"55",2309.29129273891,2283.74304117203,25.5482515668873
"56",2194.15004224777,2158.22203207016,35.9280101776121
"57",2014.86378736496,1978.29403318405,36.5697541809081
"58",1835.57753248215,1798.36603429794,37.2114981842042
"59",1734.04378278255,1699.90703070641,34.1367520761492
"60",1632.51003308296,1601.44802711487,31.0620059680941
"61",1581.78502933979,1552.05402633667,29.7310030031203
"62",1531.06002559662,1502.66002555847,28.400000038147
"63",1528.25752515793,1506.23802661896,22.0194985389712
"64",1525.45502471924,1509.81602767944,15.638997039795
"65",1500.11252446175,1490.11502700806,9.9974974536899
"66",1474.77002420425,1470.41402633667,4.35599786758439
"67",1438.31627345085,1440.61302497864,-2.29675152778623
"68",2270.76003332138,2186.40203914642,84.3579941749572
"69",2302.30003681183,2232.6440423584,69.6559944534306
"70",2237.46753492355,2180.16404129028,57.3034936332701
"71",2172.63503303528,2127.68404022217,44.9509928131106
"72",2111.00253686905,2066.23604324341,44.7664936256406
"73",2049.37004070282,2004.78804626465,44.5819944381715
"74",2011.52003650665,1973.93004451752,37.5899919891358
"75",1973.67003231049,1943.07204277039,30.5979895400999
"76",1917.26503257751,1895.75003814697,21.5149944305419
"77",1860.86003284454,1848.42803352356,12.4319993209838
"78",1804.97502875328,1798.91403291702,6.06099583625792
"79",1749.09002466202,1749.40003231049,-0.310007648467945
"80",1760.54503092766,1755.09803024292,5.44700068473776
"81",1772.0000371933,1760.79602817535,11.2040090179444
"82",1738.77253303528,1722.11202720642,16.6605058288574
"83",1705.54502887726,1683.42802623749,22.1170026397706
"84",1659.01502947807,1635.89202684402,23.1230026340484
"85",1612.48503007889,1588.35602745056,24.1290026283266
"86",1580.72002897263,1556.11402511597,24.6060038566588
"87",1548.95502786636,1523.87202278137,25.0830050849913
"88",1538.82502880096,1516.31602390289,22.509004898071
"89",1528.69502973557,1508.76002502441,19.9350047111511
"90",1508.93752641678,1494.16602622986,14.7715001869205
"91",1489.18002309799,1479.5720274353,9.60799566268929
"92",1434.10002188683,1432.64002616882,1.4599957180028
"93",2277.85503592491,2169.86403312683,107.99100279808
"94",2294.27003724575,2205.8440369606,88.4260002851483
"95",2310.68503856659,2241.82404079437,68.8609977722167
"96",2252.93753912449,2196.68904220581,56.2484969186785
"97",2195.19003968239,2151.55404361725,43.6359960651398
"98",2128.33254024982,2089.93204282761,38.4004974222185
"99",2061.47504081726,2028.31004203796,33.1649987792969
"100",2021.36003863811,1996.26004142761,25.0999972105026
"101",1981.24503645897,1964.21004081726,17.0349956417083
"102",1920.25378620625,1911.04803571701,9.20575048923502
"103",1859.26253595352,1857.88603061676,1.37650533676151
