"","V1","V2"
"157",79.8036366959064,125.4308685869
"158",74.1460343567252,113.206300082115
"159",91.0732821637427,144.114742249316
"160",100.826041666667,161.226010275254
"161",101.725603070175,151.558194947801
"162",97.5696637426901,138.867584542947
"163",90.6945540935672,124.456986329334
"164",97.7437682748538,134.761647903291
"165",102.10480628655,143.058131371029
"166",103.247532894737,137.43378597184
"167",111.985160818713,138.631714063936
"168",111.697825292398,133.597545647104
"169",115.928234649123,131.809533192642
"170",118.907035818713,124.652477583214
"171",215.282401315789,207.221779990347
"172",241.537152777778,227.224831229501
"173",220.771911549708,212.277439589964
"174",17.722149122807,42.5159214992477
"175",20.5585160818713,46.6779320490032
"176",24.7310307017544,52.6805763948661
"177",33.6377558479532,68.2668643529823
"178",49.7160270467836,95.902761393079
"179",55.3703399122807,96.2658803377569
"180",68.081706871345,113.633590229834
"181",71.6832967836257,118.94434097381
"182",69.9097770467836,115.938476107867
"183",84.2295869883041,137.415213216743
"184",92.4385782163743,149.13764050809
"185",95.2040935672515,150.567875231775
"186",92.8604349415205,142.259047150897
"187",88.9389802631579,130.712027526504
"188",87.6833881578947,125.708014527032
"189",87.6419773391813,124.056092213301
"190",90.6488121345029,124.132519073262
"191",95.487865497076,122.687847675026
"192",101.317196637427,126.329800874279
"193",113.867799707602,136.30196020111
"194",128.994334795322,140.976261490496
"195",259.105774853801,252.819793510287
"196",272.225493421053,249.763744144018
"197",192.129459064327,170.246158240923
"198",150.130317982456,131.71084755033
"199",18.5521016081871,39.8437543082466
"200",23.8260233918129,46.2413238748581
"201",32.785105994152,63.005679962248
"202",41.577394005848,75.0466071974887
"203",50.5886513157895,87.8649809067386
"204",60.6144005847953,107.251376054348
"205",70.4508223684211,122.998267988174
"206",76.2346856725146,126.079551389063
"207",77.4505665204678,124.223733957029
"208",79.8168311403509,124.340315029125
"209",80.772240497076,125.244285779055
"210",79.6290570175439,126.13920432218
"211",80.0748720760234,121.851465767376
"212",82.5521929824561,118.918652691923
"213",87.2039473684211,121.681033905814
"214",92.7763706140351,123.268119085685
"215",102.435124269006,127.83267176428
"216",126.28163377193,151.407621960359
"217",157.083479532164,179.40132103201
"218",255.242032163743,258.228921842274
"219",361.674214181287,375.181546643088
"220",282.641118421053,275.391517576789
"221",181.18307748538,159.729331568124
"222",158.171929824561,145.270066266762
"223",15.1288742690058,30.9731695158626
"224",19.178855994152,36.1274202003489
"225",25.4116776315789,47.3754621614872
"226",33.1265716374269,61.6483775426119
"227",43.271692251462,76.0467221143429
"228",52.5943165204678,91.3739195657068
"229",61.4458698830409,104.877513668961
"230",64.6263706140351,109.664591898238
"231",65.7837719298246,107.43215759512
"232",69.4110014619883,107.476950670896
"233",74.174908625731,111.00525456998
"234",81.4680738304094,122.036346321571
"235",91.159649122807,132.25135525787
"236",103.534393274854,143.819585865638
"237",117.007894736842,156.343131922136
"238",120.505683479532,159.613165911827
"239",121.868987573099,155.615643112882
"240",151.325932017544,186.98278002561
"241",200.230062134503,231.433023617374
"242",221.087280701754,242.224967429724
"243",211.736787280702,218.986037633757
"244",194.23528874269,197.80094141047
"245",181.736403508772,175.890794726233
"246",176.583296783626,158.884530986444
"247",173.793823099415,153.164981456806
"248",152.914692982456,139.629357582297
"249",10.4325475146199,22.7634855397572
"250",13.0696637426901,25.9329035281932
"251",16.4390716374269,30.6968490262389
"252",21.1806286549708,38.1527896947503
"253",27.4574744152047,49.2622078189963
"254",35.6340460526316,62.2516044362447
"255",43.8575657894737,74.1809913165741
"256",52.0209795321637,86.3545859560772
"257",57.3679824561404,95.0848387065568
"258",64.3118969298246,101.657520038592
"259",74.419298245614,109.490715600408
"260",88.7605263157895,125.514081016473
"261",101.00389254386,139.029724425687
"262",120.666995614035,160.828736514712
"263",151.833260233918,194.339907208864
"264",179.495211988304,226.35158485639
"265",140.019901315789,155.707221666103
"266",135.731980994152,150.962436047359
"267",158.592708333333,172.270579675992
"268",156.30922880117,165.583035284313
"269",136.49793494152,140.140632012582
"270",153.364619883041,144.586551463798
"271",170.731067251462,152.313414867156
"272",167.826717836257,148.757466290679
"273",133.348117690058,120.10867614094
"274",119.27605994152,109.855528850695
"275",11.4686220760234,21.9843444908025
"276",13.9129020467836,24.6259649368331
"277",18.0014985380117,31.0232210257884
"278",23.125091374269,40.539904856594
"279",29.085105994152,49.783823291961
"280",36.0542580409357,59.2238615735206
"281",46.834466374269,77.4375540944668
"282",60.4859649122807,97.1322460832173
"283",73.7206871345029,109.483575583938
"284",94.7361476608187,134.104575765409
"285",116.84389619883,160.352898401082
"286",122.192671783626,152.94925431737
"287",87.2180190058479,103.347035034339
"288",77.6616959064328,94.8535731124485
"289",72.2342288011696,86.7526812243056
"290",90.6318530701754,97.8766770207731
"291",116.395449561404,110.932507551053
"292",114.476882309942,105.540727367016
"293",87.5404605263158,81.9208663160587
"294",71.7596673976608,67.4319465812164
"295",17.0888523391813,27.6360147202571
"296",21.5733187134503,33.7543794458219
"297",28.6191885964912,44.8085622953238
"298",37.1876644736842,57.1782777877894
"299",51.2854897660819,78.0164835818486
"300",71.984283625731,104.918222093438
"301",86.7586622807018,119.170544462945
"302",102.335160818713,131.143798786456
"303",104.712481725146,119.411539280089
"304",60.768658625731,66.3619076547227
"305",69.421418128655,69.5249209381419
"306",56.3019919590643,56.360734838744
"307",26.8300073099415,39.754027191063
"308",35.0603435672515,52.371103768939
"309",46.9294773391813,72.1834324434168
"310",65.7672331871345,92.8873127989341
"311",86.9038011695906,115.767596866569
"312",87.8854166666667,105.13316640159
"313",69.3300073099415,72.8038571336247
"314",52.4005665204678,46.690915275517
"315",49.3453764619883,70.0395338847241
"316",63.8323099415205,89.4469335345129
"317",80.95625,103.220502610447
"318",79.1214912280702,91.1703082708982
"319",67.5317434210526,74.9043898061317
"320",46.4302266081871,46.3636235728453
"321",67.8920504385965,86.5013880878748
"322",73.9158625730994,87.6275022059544
"323",63.0786001461988,61.5651378399544
"324",44.1198282163743,37.7122744468382
"325",33.6002010233918,29.0604334058603
"326",26.4375548245614,25.724471475549
"327",83.1915752923977,87.6236862400389
"328",73.5328399122807,69.5376865137034
"329",60.5989035087719,53.9905647278371
"330",39.6737024853801,32.3155497766616
"331",28.2177997076023,21.832252405984
"332",21.0338450292398,17.1949530493552
"333",17.1212902046784,15.2728107919372
"334",76.7278691520468,61.8676875596796
"335",57.225365497076,45.8925028187871
"336",38.1018823099415,31.2358955971913
"337",26.7615131578947,23.7299205138077
"338",17.8207236842105,15.204279533019
"339",12.6453764619883,12.9215993442418
"340",10.5902229532164,14.2547291234379
"341",45.3511513157895,36.8263553340832
"342",34.5271016081871,30.650778248948
"343",25.7025036549708,25.7233219455923
"344",18.2886878654971,22.5228546742457
"345",13.4074013157895,19.0046441006751
"346",10.5922331871345,16.3338475052649
"347",8.6468932748538,14.7283501186511
"348",7.96392543859649,13.321867345684
"349",40.8340460526316,33.7389774997506
"350",31.5798062865497,29.1056647788573
"351",22.9213815789474,23.9732457190589
"352",18.0915752923977,22.5581246671913
"353",6.73709795321637,11.490129380212
"354",5.22834429824561,8.03648059505348
