,V1,V2,V3
229,1206.148589,1179.024463,27.12412647
230,1265.209305,1229.923354,35.28595144
231,1324.270022,1280.822245,43.44777642
232,1350.145737,1298.391134,51.75460269
233,1376.021452,1315.960023,60.06142895
234,1385.868595,1319.365576,66.50301966
235,1395.715738,1322.771128,72.94461037
236,1426.042881,1346.47891,79.56397098
237,1456.370023,1370.186692,86.18333159
238,1468.375739,1378.94447,89.4312688
239,1480.381454,1387.702248,92.67920601
240,1455.831454,1363.473359,92.35809452
241,1431.281454,1339.24447,92.03698304
242,1388.380024,1297.966689,90.41333496
243,1345.478594,1256.688907,88.78968688
244,1146.28002,1069.130017,77.15000313
245,947.0814451,881.5711257,65.51031939
246,1010.542162,941.8766846,68.66547721
247,1074.002878,1002.182243,71.82063503
248,989.2957321,944.6577928,44.63793923
249,1018.415732,976.4500155,41.96571608
250,1047.535731,1008.242238,39.29349293
251,1007.827873,985.8800153,21.94785815
252,1092.669304,1063.00335,29.66595316
253,1177.510734,1140.126685,37.38404817
254,1207.874306,1162.847798,45.02650845
255,1238.237879,1185.56891,52.66896873
256,1253.683236,1194.765021,58.91821525
257,1269.128592,1203.961131,65.16746177
258,1315.367522,1243.374466,71.99305664
259,1361.606453,1282.787801,78.8186515
260,1349.933238,1269.61169,80.32154856
261,1338.260024,1256.435578,81.82444562
262,1328.174666,1244.116689,84.05797722
263,1318.089309,1231.7978,86.29150881
264,1245.575021,1162.458908,83.11611351
265,1173.060734,1093.120015,79.94071822
266,1038.28609,966.219459,72.06663051
267,903.5114454,839.3189025,64.19254281
268,908.3018028,844.2627927,64.03901015
269,913.0921603,849.2066828,63.88547749
270,809.5071579,792.7355681,16.77158984
271,920.1293017,896.0833468,24.04595488
272,1030.751446,999.4311256,31.32031992
273,1065.602876,1027.304462,38.29841421
274,1100.454306,1055.177798,45.2765085
275,1121.497876,1070.164466,51.33341084
276,1142.541447,1085.151133,57.39031318
277,1204.692164,1140.270022,64.4221423
278,1266.842882,1195.388911,71.45397142
279,1231.490738,1160.27891,71.21182833
280,1196.138594,1125.168909,70.96968524
281,1200.517879,1124.760019,75.75785991
282,1204.897164,1124.351129,80.54603459
283,1102.770018,1026.951126,75.81889207
284,1000.642873,929.5511235,71.09174956
285,930.2921593,863.3089014,66.98325789
286,859.9414456,797.0666794,62.87476622
287,806.0614439,746.6489008,59.41254309
288,752.1814421,696.2311222,55.95031996
289,870.1421575,843.3455682,26.79658928
290,897.5403729,865.4366812,32.10369178
291,924.9385884,887.5277941,37.41079427
292,955.507517,913.2433501,42.26416686
293,986.0764456,938.9589062,47.11753945
294,1074.538591,1019.313907,55.22468467
295,1163.000737,1099.668907,63.33182988
296,1111.358235,1047.862796,63.49543906
297,1059.715732,996.0566841,63.65904825
298,1055.28109,987.8516831,67.42940672
299,1050.846447,979.646682,71.19976519
300,970.7864452,903.4039026,67.38254255
301,890.7264431,827.1611232,63.5653199
302,836.1621576,774.871123,61.29103457
303,781.597872,722.5811228,59.01674923
304,749.4228706,719.8777906,29.54508004
305,789.5171577,756.3222348,33.19492288
306,829.6114447,792.766679,36.84476572
307,944.3850184,898.3577914,46.02722703
308,1059.158592,1003.948904,55.20968834
309,991.2257312,935.4466814,55.7790498
310,923.2928702,866.944459,56.34841127
311,910.0443004,850.9433469,59.10095353
312,896.7957305,834.9422347,61.85349579
313,838.8028719,779.8566788,58.94619302
314,780.8100132,724.771123,56.03889025
315,742.0321558,686.4333446,55.59881125
316,744.5300139,712.5411219,31.98889194
317,805.612158,766.7244559,38.8877021
318,866.6943022,820.9077899,45.78651226
319,859.3457295,810.7450128,48.60071669
320,851.9971569,800.5822358,51.41492113
321,830.2807282,776.9205686,53.36015964
322,808.5642995,753.2589014,55.30539815
323,755.969656,701.9561228,54.0135332
324,703.3750125,650.6533442,52.72166825
325,677.1292979,624.7072323,52.42206567
326,666.8392976,635.0911204,31.74817716
327,674.2300122,637.866676,36.36333618
328,727.4657279,686.0433443,41.42238358
329,780.7014435,734.2200126,46.48143099
330,750.517156,702.8977903,47.61936575
331,720.3328685,671.575568,48.75730051
332,673.1364401,624.0555668,49.08087338
333,625.9400118,576.5355655,49.40444625
334,612.22644,562.98112,49.24532008
335,613.9189388,568.680566,45.23837283
336,,,
