"","V1","V2","V3"
"1",1194.57,1273.13541666667,-78.5654166666668
"2",592.75875,598.463541666667,-5.70479166666667
"3",703.5825,723.647916666667,-20.0654166666666
"4",1456.5275,1411.759375,44.7681250000001
"5",957.6825,880.145833333333,77.5366666666664
"6",418.395,412.805208333333,5.5897916666666
"7",624.06875,617.879166666666,6.18958333333364
"8",1802.81875,1921.89583333333,-119.077083333334
"9",688.26875,705.771875,-17.503125
"10",515.03875,573.39375,-58.3550000000001
"11",509.25625,549.846875,-40.5906249999998
"12",1836.49125,1964.08229166667,-127.591041666667
"13",1356.45,1314.56666666667,41.8833333333334
"14",525.17625,560.048958333333,-34.8727083333331
"15",579.695,626.101041666667,-46.406041666667
"16",605.3175,654.929166666667,-49.6116666666667
"17",2426.1875,2611.25208333333,-185.064583333333
"18",898.38375,1000.525,-102.14125
"19",543.5725,642.286458333333,-98.7139583333333
"20",623.45375,673.726041666667,-50.2722916666668
"21",671.72375,714.067708333333,-42.3439583333335
"22",644.9275,686.44375,-41.5162499999999
"23",2394.4925,2846.80416666667,-452.311666666666
"24",1180.55625,1258.56145833333,-78.0052083333328
"25",527.72875,575.409375,-47.680625
"26",539.755,651.607291666667,-111.852291666667
"27",481.5875,593.007291666667,-111.419791666667
"28",590.46125,668.277083333333,-77.8158333333332
"29",643.4575,709.604166666667,-66.1466666666664
"30",1924.975,2157.11979166667,-232.144791666667
"31",806.47875,849.652083333334,-43.1733333333335
"32",433.4825,471.811458333333,-38.3289583333334
"33",402.95875,482.803125,-79.8443749999999
"34",489.93625,587.495833333333,-97.5595833333334
"35",545.405,646.547916666667,-101.142916666667
"36",641.1075,745.947916666667,-104.840416666667
"37",2080.8825,2600.04583333333,-519.163333333334
"38",1541.18375,1522.31666666667,18.8670833333331
"39",564.94875,588.028125,-23.0793750000001
"40",407.10625,469.736458333333,-62.6302083333331
"41",444.28875,526.483333333333,-82.1945833333332
"42",490.70625,601.426041666667,-110.719791666667
"43",529.92,636.455208333333,-106.535208333333
"44",713.63375,842.784375,-129.150625
"45",1690.55625,2230.978125,-540.421875
"46",917.26375,991.384375,-74.120625
"47",484.18875,611.538541666667,-127.349791666667
"48",499.35375,623.7125,-124.35875
"49",648.48125,766.45625,-117.975
"50",612.74125,729.419791666667,-116.678541666667
"51",645.51125,749.523958333333,-104.012708333333
"52",695.56875,877.644791666667,-182.076041666667
"53",822.05875,998.1625,-176.10375
"54",825.3925,1042.80833333333,-217.415833333333
"55",1533.11625,2041.20416666667,-508.087916666667
"56",634.12375,792.319791666667,-158.196041666667
"57",533.96375,691.673958333333,-157.710208333333
"58",645.03625,787.215625,-142.179375
"59",772.705,882.345833333333,-109.640833333333
"60",736.05625,837.126041666667,-101.069791666667
"61",741.65625,871.952083333333,-130.295833333333
"62",806.8525,1011.52083333333,-204.668333333333
"63",878.21875,1024.890625,-146.671875
"64",892.03125,1043.79583333333,-151.764583333333
"65",1556.115,1947.00208333333,-390.887083333334
"66",1192.88625,1536.10104166667,-343.214791666667
"67",595.94625,733.153125,-137.206875
"68",590.9775,733.236458333333,-142.258958333333
"69",753.88625,886.202083333333,-132.315833333333
"70",870.68125,990.74375,-120.0625
"71",810.8625,1039.93958333333,-229.077083333334
"72",801.1125,976.435416666667,-175.322916666667
"73",948.795,1080.10520833333,-131.310208333333
"74",1078.14875,1160.4,-82.2512500000003
"75",1096.98875,1156.48854166667,-59.4997916666669
"76",863.9175,961.565625,-97.6481250000003
"77",1138.99375,1276.434375,-137.440625
"78",1658.81,2281.39166666667,-622.581666666667
"79",1233.56375,1462.971875,-229.408124999999
"80",593.34875,688.936458333333,-95.5877083333331
"81",628.57,734.561458333334,-105.991458333334
"82",718.79625,850.645833333333,-131.849583333333
"83",812.90375,905.227083333333,-92.3233333333332
"84",887.7675,1040.54166666667,-152.774166666666
"85",872.2,1049.07291666667,-176.872916666667
"86",1054.79875,1149.52083333333,-94.7220833333329
"87",1196.835,1207.79270833333,-10.9577083333331
"88",1203.02625,1212.90208333333,-9.87583333333305
"89",1028.37125,1085.39375,-57.0225
"90",950.63,1060.65,-110.02
"91",1109.215,1256.32291666667,-147.107916666667
"92",517.2,996.116666666667,-478.916666666667
"93",725.5825,1150.39375,-424.81125
"94",1272.905,1641.61875,-368.71375
"95",1306.39875,1635.378125,-328.979375
"96",689.4825,871.704166666667,-182.221666666667
"97",612.22875,715.408333333333,-103.179583333333
"98",703.63625,755.9875,-52.3512500000002
"99",732.445,802.039583333334,-69.5945833333336
"100",979.4825,1029.20520833333,-49.7227083333335
"101",1125.25875,1192.890625,-67.6318750000003
"102",1181.645,1183.06666666667,-1.42166666666617
"103",1163.1875,1138.309375,24.878125
"104",1173.95125,1141.575,32.37625
"105",1116.48125,1126.596875,-10.1156249999999
"106",1084.5475,1143.446875,-58.899375
"107",1111.91,1219.64270833333,-107.732708333333
"108",1297.8075,1408.57708333333,-110.769583333333
"109",492.85875,757.132291666667,-264.273541666667
"110",484.41875,735.104166666667,-250.685416666667
"111",656.67,745.586458333334,-88.9164583333336
"112",772.30625,985.384375,-213.078125
"113",1077.1825,1273.13541666667,-195.952916666667
"114",710.8875,866.613541666667,-155.726041666667
"115",590.6675,715.704166666667,-125.036666666667
"116",705.04625,805.2,-100.15375
"117",786.83875,908.608333333333,-121.769583333333
"118",967.6325,1046.51875,-78.88625
"119",1200.26625,1241.59166666667,-41.3254166666663
"120",1329.6425,1303.525,26.1174999999998
"121",1170.735,1119.99270833333,50.7422916666667
"122",1244.51875,1177.30729166667,67.2114583333334
